grid_intervals,age,survival,standard_error,first_hit_mass,average_hazard
128,0.9140625,0.54248046875,0.0077842522097209804,0.000732421875,0.11513381553196998
128,0.92578125,0.54150390625,0.0077855382537047619,0.0009765625,0.15375379535043507
128,0.9375,0.540771484375,0.0077864830242026523,0.000732421875,0.11549742345185077
128,0.94921875,0.5390625,0.0077886216508541361,0.001708984375,0.2701034736853421
128,0.9609375,0.5380859375,0.0077898023621271973,0.0009765625,0.15472956793009759
128,0.97265625,0.537109375,0.007790953009777675,0.0009765625,0.15501063905262027
128,0.984375,0.536865234375,0.0077912359758178298,0.000244140625,0.038796696887131187
128,0.99609375,0.536376953125,0.007791796274288428,0.00048828125,0.077646350519545673
128,1.0078125,0.5361328125,0.0077920736071239631,0.000244140625,0.038849685776128969
128,1.01953125,0.53515625,0.0077931641671290736,0.0009765625,0.15557585591595832
128,1.03125,0.53515625,0.0077931641671290736,0,-0
128,1.04296875,0.533935546875,0.0077944851462988067,0.001220703125,0.19486953737713522
128,1.0546875,0.531982421875,0.0077965011917376119,0.001953125,0.31271984914328943
128,1.06640625,0.53173828125,0.0077967447619272882,0.000244140625,0.039170683879598565
128,1.078125,0.531005859375,0.0077974642294326478,0.000732421875,0.11762005078368178
128,1.08984375,0.5302734375,0.0077981668359588608,0.000732421875,0.11778239735112174
128,1.1015625,0.529541015625,0.0077988525860629961,0.000732421875,0.11794519269987391
128,1.11328125,0.52880859375,0.0077995214841912073,0.000732421875,0.11810843869341463
128,1.125,0.528564453125,0.0077997407061029204,0.000244140625,0.039405834610832649
128,1.13671875,0.528564453125,0.0077997407061029204,0,-0
128,1.1484375,0.528564453125,0.0077997407061029204,0,-0
128,1.16015625,0.5283203125,0.0077999580562133214,0.000244140625,0.039424040125275679
128,1.171875,0.527099609375,0.0078010167351744153,0.001220703125,0.19739387320019294
128,1.18359375,0.526611328125,0.0078014271095211661,0.00048828125,0.079085578722214014
128,1.1953125,0.526123046875,0.0078018300015156973,0.00048828125,0.079158941978297565
128,1.20703125,0.525634765625,0.007802225412317133,0.00048828125,0.079232441470729831
128,1.21875,0.525146484375,0.0078026133430628393,0.00048828125,0.079306077579351458
128,1.23046875,0.5244140625,0.0078031812165114001,0.000732421875,0.11909748385917367
128,1.2421875,0.523681640625,0.0078037322660132503,0.000732421875,0.11926393741977366
128,1.25390625,0.522705078125,0.0078044408342423776,0.0009765625,0.15927831658108185
128,1.265625,0.52197265625,0.0078049526415379499,0.000732421875,0.1196541444004028
128,1.27734375,0.52197265625,0.0078049526415379499,0,-0
128,1.2890625,0.521484375,0.0078052845059274761,0.00048828125,0.07986274175190114
128,1.30078125,0.521484375,0.0078052845059274761,0,-0
128,1.3125,0.52099609375,0.0078056088990527189,0.00048828125,0.079937554635667554
128,1.32421875,0.520751953125,0.0078057682941831581,0.000244140625,0.039996875976375988
128,1.3359375,0.520751953125,0.0078057682941831581,0,-0
128,1.34765625,0.5205078125,0.0078059258218451345,0.000244140625,0.04001563183918324
128,1.359375,0.5205078125,0.0078059258218451345,0,-0
128,1.37109375,0.520263671875,0.007806081482151706,0.000244140625,0.040034405300734086
128,1.3828125,0.520263671875,0.007806081482151706,0,-0
128,1.39453125,0.520263671875,0.007806081482151706,0,-0
128,1.40625,0.520263671875,0.007806081482151706,0,-0
128,1.41796875,0.520263671875,0.007806081482151706,0,-0
128,1.4296875,0.52001953125,0.0078062352752145811,0.000244140625,0.040053196385816552
128,1.44140625,0.52001953125,0.0078062352752145811,0,-0
128,1.453125,0.52001953125,0.0078062352752145811,0,-0
128,1.46484375,0.519775390625,0.0078063872011441176,0.000244140625,0.040072005119256605
128,1.4765625,0.519775390625,0.0078063872011441176,0,-0
128,1.48828125,0.51953125,0.0078065372600493272,0.000244140625,0.040090831525927649
128,1.5,0.519287109375,0.0078066854520378723,0.000244140625,0.040109675630750491
256,0.005859375,1,0,0,-0
256,0.01171875,1,0,0,-0
256,0.017578125,1,0,0,-0
256,0.0234375,1,0,0,-0
256,0.029296875,0.99951171875,0.00034518267901195124,0.00048828125,0.083353685010581255
256,0.03515625,0.9970703125,0.00084448816540659858,0.00244140625,0.41738017052648724
256,0.041015625,0.990966796875,0.0014783268531491332,0.006103515625,1.0479381240590431
256,0.046875,0.983154296875,0.0020108303809868444,0.0078125,1.3508191551903634
256,0.052734375,0.97265625,0.0025481720880307741,0.010498046875,1.8321650597487382
256,0.05859375,0.957763671875,0.0031426229928632524,0.014892578125,2.6333307724691211
256,0.064453125,0.943359375,0.0036117911488123184,0.014404296875,2.5862401496992407
256,0.0703125,0.92919921875,0.0040076839838187875,0.01416015625,2.5811878359575613
256,0.076171875,0.91357421875,0.004390496149836629,0.015625,2.894257667764879
256,0.08203125,0.896240234375,0.0047648225928587579,0.017333984375,3.2693117162155816
256,0.087890625,0.880615234375,0.0050662612224246497,0.015625,3.0016345759224063
256,0.09375,0.865966796875,0.0053232497762123144,0.0146484375,2.8628012595058538
256,0.099609375,0.854736328125,0.0055057262783973241,0.01123046875,2.2278031051018519
256,0.10546875,0.846435546875,0.005633292755649613,0.00830078125,1.6655317793522819
256,0.111328125,0.83544921875,0.0057933534965796535,0.010986328125,2.2296731704123185
256,0.1171875,0.825927734375,0.0059245564502436706,0.009521484375,1.9562300879241059
256,0.123046875,0.81787109375,0.0060304801920918038,0.008056640625,1.6729675027791144
256,0.12890625,0.812744140625,0.0060955746968554079,0.005126953125,1.0732180896575538
256,0.134765625,0.8076171875,0.0061589394893475603,0.005126953125,1.0800096309662761
256,0.140625,0.800537109375,0.0062436969367216074,0.007080078125,1.5027676670180086
256,0.146484375,0.79443359375,0.0063142954375698191,0.006103515625,1.3061954672068496
256,0.15234375,0.78955078125,0.0063691828751763829,0.0048828125,1.0522022642228768
256,0.158203125,0.7841796875,0.0064279720374894808,0.00537109375,1.1649647053482446
256,0.1640625,0.779541015625,0.0064774402033311237,0.004638671875,1.0125452547191978
256,0.169921875,0.775390625,0.0065207002801899788,0.004150390625,0.91108187268362684
256,0.17578125,0.770263671875,0.006572862868287537,0.005126953125,1.1322107548523122
256,0.181640625,0.76708984375,0.0066044606317050853,0.003173828125,0.70467518459683909
